100, 1.21773
600, 0.859574
1100, 0.963765
1600, 0.949113
2100, 0.934616
2600, 0.88437
3100, 1.00284
3600, 0.951103
4100, 0.903252
4600, 0.953006
5100, 0.939633
5600, 0.897948
6100, 0.945297
6600, 0.916011
7100, 0.951383
7600, 0.942516
8100, 0.978075
8600, 0.977016
9100, 0.953246
9600, 0.949113
10100, 0.938298
10600, 0.933233
11100, 0.93056
11600, 0.941086
12100, 0.961989
12600, 0.939164
13100, 0.926831
13600, 0.927519
14100, 0.943398
14600, 0.949359
15100, 0.941642
15600, 0.936716
16100, 0.961015
16600, 0.954076
17100, 0.945029
17600, 0.953997
18100, 0.943078
18600, 0.957778
19100, 0.973959
19600, 0.965194
20100, 0.960072
20600, 0.935378
21100, 0.942748
21600, 0.935517
22100, 0.970424
22600, 0.954977
23100, 0.925004
23600, 0.943953
24100, 0.944878
24600, 0.945182
25100, 0.943762
25600, 0.920853
26100, 0.927089
26600, 0.960827
27100, 0.940192
27600, 0.928091
28100, 0.926362
28600, 0.949739
29100, 0.94819
29600, 0.943063
30100, 0.94477
30600, 0.937526
31100, 0.935582
31600, 0.928939
32100, 0.957537
32600, 0.956694
33100, 0.940944
33600, 0.955935
34100, 0.935617
34600, 0.942385
35100, 0.946715
35600, 0.947302
36100, 0.944897
36600, 0.945297
37100, 0.937963
37600, 0.953114
38100, 0.941546
38600, 0.946608
39100, 0.945129
39600, 0.942782
40100, 0.946925
40600, 0.944967
41100, 0.955605
41600, 0.922424
42100, 0.951112
42600, 0.94987
43100, 0.938352
43600, 0.93482
44100, 0.946311
44600, 0.951603
45100, 0.950106
45600, 0.945029
46100, 0.960573
46600, 0.968097
47100, 0.955843
47600, 0.946254
48100, 0.946842
48600, 0.930911
49100, 0.939959
49600, 0.941315
50100, 0.938497
50600, 0.967021
51100, 0.944803
51600, 0.937452
52100, 0.949629
52600, 0.954492
53100, 0.955217
53600, 0.955929
54100, 0.935972
54600, 0.957313
55100, 0.942776
55600, 0.9495
56100, 0.954316
56600, 0.94462
57100, 0.941618
57600, 0.92847
58100, 0.944644
58600, 0.945629
59100, 0.962961
59600, 0.956565
60100, 0.945865
60600, 0.943026
61100, 0.934605
61600, 0.94795
62100, 0.929245
62600, 0.947225
63100, 0.945736
63600, 0.935485
64100, 0.942827
64600, 0.938191
65100, 0.941769
65600, 0.960033
66100, 0.946702
66600, 0.948199
67100, 0.933447
67600, 0.942226
68100, 0.942881
68600, 0.930579
69100, 0.955981
69600, 0.952612
70100, 0.951336
70600, 0.942569
71100, 0.954881
71600, 0.96522
72100, 0.944618
72600, 0.959522
73100, 0.955899
73600, 0.93539
74100, 0.950732
74600, 0.954058
75100, 0.936642
75600, 0.934143
76100, 0.942501
76600, 0.927184
77100, 0.949044
77600, 0.930467
78100, 0.943771
78600, 0.945969
79100, 0.953935
79600, 0.927336
80100, 0.949538
80600, 0.926762
81100, 0.94834
81600, 0.928221
82100, 0.93993
82600, 0.945514
83100, 0.956807
83600, 0.949113
84100, 0.942534
84600, 0.938487
85100, 0.939202
85600, 0.954553
86100, 0.947262
86600, 0.929386
87100, 0.949792
87600, 0.930061
88100, 0.945272
88600, 0.953358
89100, 0.941416
89600, 0.946555
90100, 0.935499
90600, 0.956822
91100, 0.94583
91600, 0.95271
92100, 0.942405
92600, 0.947295
93100, 0.952903
93600, 0.954317
94100, 0.945745
94600, 0.94014
95100, 0.951768
95600, 0.931355
96100, 0.944399
96600, 0.953525
97100, 0.953042
97600, 0.930472
98100, 0.949898
98600, 0.943265
99100, 0.9453
99600, 0.931134
