100, 0.917334
600, 0.963664
1100, 0.924915
1600, 0.969455
2100, 0.922629
2600, 0.916265
3100, 0.948719
3600, 0.939727
4100, 0.952251
4600, 0.943923
5100, 0.945132
5600, 0.95506
6100, 0.951056
6600, 0.950397
7100, 0.939846
7600, 0.944035
8100, 0.946505
8600, 0.942546
9100, 0.956434
9600, 0.941657
10100, 0.935774
10600, 0.941854
11100, 0.937995
11600, 0.943455
12100, 0.949497
12600, 0.94436
13100, 0.94736
13600, 0.942475
14100, 0.943259
14600, 0.951606
15100, 0.946789
15600, 0.93649
16100, 0.941593
16600, 0.950909
17100, 0.94245
17600, 0.943632
18100, 0.948972
18600, 0.949317
19100, 0.948261
19600, 0.943288
20100, 0.942504
20600, 0.936023
21100, 0.945132
21600, 0.944102
22100, 0.94205
22600, 0.941257
23100, 0.948501
23600, 0.9532
24100, 0.943921
24600, 0.948635
25100, 0.942363
25600, 0.951539
26100, 0.943428
26600, 0.935256
27100, 0.945696
27600, 0.938485
28100, 0.939196
28600, 0.946833
29100, 0.943174
29600, 0.944334
30100, 0.936636
30600, 0.942861
31100, 0.935121
31600, 0.945396
32100, 0.940196
32600, 0.952252
33100, 0.945216
33600, 0.941409
34100, 0.945743
34600, 0.94461
35100, 0.948775
35600, 0.941657
36100, 0.947365
36600, 0.938069
37100, 0.94236
37600, 0.947313
38100, 0.945752
38600, 0.942359
39100, 0.945665
39600, 0.943307
40100, 0.947212
40600, 0.944208
41100, 0.946417
41600, 0.946468
42100, 0.942458
42600, 0.943631
43100, 0.947067
43600, 0.941753
44100, 0.946267
44600, 0.949557
45100, 0.945995
45600, 0.949125
46100, 0.940549
46600, 0.945043
47100, 0.944217
47600, 0.945862
48100, 0.939844
48600, 0.939155
49100, 0.946661
49600, 0.944936
50100, 0.943329
50600, 0.946066
51100, 0.951524
51600, 0.943758
52100, 0.945265
52600, 0.945079
53100, 0.951205
53600, 0.945417
54100, 0.940636
54600, 0.945157
55100, 0.943341
55600, 0.943332
56100, 0.945082
56600, 0.946998
57100, 0.942844
57600, 0.942285
58100, 0.943481
58600, 0.936902
59100, 0.94485
59600, 0.944596
60100, 0.942102
60600, 0.944971
61100, 0.940537
61600, 0.945674
62100, 0.944461
62600, 0.94491
63100, 0.944713
63600, 0.946006
64100, 0.941771
64600, 0.942572
65100, 0.946135
65600, 0.944496
66100, 0.946898
66600, 0.939664
67100, 0.943351
67600, 0.946489
68100, 0.940948
68600, 0.942761
69100, 0.941713
69600, 0.945711
70100, 0.94192
70600, 0.94338
71100, 0.942649
71600, 0.940764
72100, 0.944881
72600, 0.942681
73100, 0.946653
73600, 0.941922
74100, 0.942356
74600, 0.946939
75100, 0.948704
75600, 0.942411
76100, 0.943433
76600, 0.94515
77100, 0.944699
77600, 0.942571
78100, 0.943014
78600, 0.946405
79100, 0.943814
79600, 0.945097
80100, 0.944681
80600, 0.946856
81100, 0.943555
81600, 0.945473
82100, 0.942406
82600, 0.945452
83100, 0.94085
83600, 0.940344
84100, 0.944818
84600, 0.940499
85100, 0.943907
85600, 0.943914
86100, 0.94489
86600, 0.944073
87100, 0.945595
87600, 0.944196
88100, 0.947057
88600, 0.946293
89100, 0.944243
89600, 0.945644
90100, 0.946613
90600, 0.948277
91100, 0.947756
91600, 0.944783
92100, 0.945343
92600, 0.945822
93100, 0.947043
93600, 0.947968
94100, 0.950021
94600, 0.944603
95100, 0.946228
95600, 0.944885
96100, 0.942934
96600, 0.946729
97100, 0.943114
97600, 0.944577
98100, 0.945004
98600, 0.944596
99100, 0.945988
99600, 0.941239
